pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.16209859949462715,-0.18194353396196,0.0393171658321049,0.020492499574072183,162,FirstReading,all,,3,10,162,162,*,*
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.31137508823266613,-0.3622291021671827,0.208475976945206,0.13962500641700293,18,FirstReading,1,,3,1,18,18,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.19804802372813735,-0.12500000000000003,0.4460777789560373,0.6326406085600336,17,FirstReading,2,,3,1,17,17,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.26000516809400825,-0.5472527472527472,0.3693298635671615,0.04282204937819734,14,FirstReading,3,,3,1,14,14,ns,*
mean_HigherPassFixation,flesch_reading_ease,Adv,0.19242584030447607,0.20098039215686278,0.45935009466915305,0.43923387618886767,17,FirstReading,4,,3,1,17,17,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,0.16516651794880943,0.2879120879120879,0.572565054874086,0.3181928710258003,14,FirstReading,5,,3,1,14,14,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,0.10927083688555315,0.07857142857142857,0.6982723798162903,0.7807545523090466,15,FirstReading,6,,3,1,15,15,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.6550930668620318,-0.5514705882352942,0.004313564897515395,0.021746579686423562,17,FirstReading,7,,3,1,17,17,**,*
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.21456039551131362,-0.24754901960784317,0.40825538708978526,0.3380876478588809,17,FirstReading,8,,3,1,17,17,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,0.35518349588803194,0.27941176470588236,0.1770147176177541,0.29461765356841446,16,FirstReading,9,,3,1,16,16,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.3757504427848958,-0.3997548268234262,0.13718501188603155,0.11187760386926492,17,FirstReading,10,,3,1,17,17,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.18063089683635303,-0.15515871399174092,0.021436488857959332,0.04866535752877656,162,FirstReading,all,,3,10,162,162,*,*
