pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_FirstPassGD,flesch_reading_ease,Adv,-0.19495202744299592,-0.20053503674579523,0.012918048774695925,0.010507180740527793,162,FirstReading,all,,3,10,162,162,*,*
mean_FirstPassGD,flesch_reading_ease,Adv,-0.12207003057552068,0.007223942208462332,0.6294294803315281,0.9773044881689206,18,FirstReading,1,,3,1,18,18,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.27971374757346074,-0.22303921568627455,0.27688955846821295,0.3895228783967918,17,FirstReading,2,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,0.15777967947021054,0.13406593406593406,0.5900866920221839,0.6477195279851131,14,FirstReading,3,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.0008246553131894679,-0.09558823529411767,0.9974937487612393,0.7151579154299805,17,FirstReading,4,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,0.008151525053803888,0.04615384615384615,0.9779360105097412,0.8755025376321142,14,FirstReading,5,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,0.06297970632516128,-0.007142857142857141,0.8235522754233754,0.9798442277615982,15,FirstReading,6,,3,1,15,15,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.6805662178822004,-0.627450980392157,0.0026392923070597723,0.0070113456965958144,17,FirstReading,7,,3,1,17,17,**,**
mean_FirstPassGD,flesch_reading_ease,Adv,-0.10434597230470949,-0.12500000000000003,0.6902248312365936,0.6326406085600336,17,FirstReading,8,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,0.0027531544208095615,-0.0823529411764706,0.9919261744230796,0.761733078752474,16,FirstReading,9,,3,1,16,16,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.4703836706884382,-0.4340895972254382,0.056716368315443945,0.08168512167353337,17,FirstReading,10,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.1736216143989286,-0.20214271912913953,0.027137163405363422,0.009890894051015725,162,FirstReading,all,,3,10,162,162,*,**
mean_FirstPassGD,flesch_reading_ease,Ele,-0.31376946357855057,-0.38080495356037153,0.20481275523567777,0.11898433684768554,18,FirstReading,1,,3,1,18,18,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.06397922213467278,-0.05395463920316182,0.8072701550965663,0.8370528250155285,17,FirstReading,2,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.20317165786826955,-0.11208791208791209,0.48602633665904243,0.7028331631967695,14,FirstReading,3,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.0686697195448997,-0.1361128398079764,0.7934178665979603,0.6024395186816482,17,FirstReading,4,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.21389274154284174,-0.22442257804708443,0.46278958033286904,0.4405042817066751,14,FirstReading,5,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.551329557984334,-0.5499999999999999,0.03314100280952724,0.033655357815007086,15,FirstReading,6,,3,1,15,15,*,*
mean_FirstPassGD,flesch_reading_ease,Ele,-0.14135001185582663,-0.36764705882352944,0.5884119028893849,0.14655429178401483,17,FirstReading,7,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.20513558646530566,-0.25980392156862747,0.4296292995565416,0.31391716151942517,17,FirstReading,8,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,-0.0890521081785205,-0.21339225791815683,0.7429374309467878,0.4274667115459949,16,FirstReading,9,,3,1,16,16,ns,ns
mean_FirstPassGD,flesch_reading_ease,Ele,0.05205180618881412,0.13235294117647062,0.8427310283764313,0.6125925983674196,17,FirstReading,10,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.11647741880287296,-0.12029219908710925,0.13992657750577978,0.12731997721618113,162,FirstReading,all,,3,10,162,162,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.2236556598276672,-0.2714138286893705,0.3723145216452936,0.27595238461589006,18,FirstReading,1,,3,1,18,18,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.24857452679895164,-0.14460784313725492,0.33602507160087103,0.5797547992794121,17,FirstReading,2,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.022515485528053755,-0.02417582417582418,0.9391013432291286,0.9346189946036425,14,FirstReading,3,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.06492881438002808,0.015941143400934176,0.8044612438165832,0.9515790655518024,17,FirstReading,4,,3,1,17,17,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,0.16328824129655525,0.1032967032967033,0.5769999367833889,0.725282211088945,14,FirstReading,5,,3,1,14,14,ns,ns
mean_FirstPassGD,flesch_reading_ease,diff,-0.4624819449446411,-0.5892857142857142,0.08259799238665896,0.020794358483161638,15,FirstReading,6,,3,1,15,15,ns,*
mean_FirstPassGD,flesch_reading_ease,diff,0.09736786458876234,0.28186274509803927,0.710068324489794,0.27305989737995473,17,FirstReading,7,,3,1,17,17,ns,ns
