pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.19422945358370586,-0.2182738065505483,5.80715346767938e-09,5.387308974659349e-11,884,Hunting0,all,,3,10,162,884,***,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.26471545775926386,-0.27592687811237504,0.0112215082049874,0.008111502980799356,91,Hunting0,1,,3,1,18,91,*,**
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.1874053077101692,-0.16476376350418398,0.059278614676963916,0.097953996844196,102,Hunting0,2,,3,1,17,102,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.18029934820469062,-0.17716637698916293,0.09087849461085287,0.09672879718296319,89,Hunting0,3,,3,1,14,89,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.008272683769078575,-0.031028197563573744,0.9419415416446059,0.7846821172025726,80,Hunting0,4,,3,1,17,80,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.11412830328016839,-0.16491814801051868,0.3468322451286305,0.17246613446341708,70,Hunting0,5,,3,1,14,70,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.2812770437952861,-0.39936633939726335,0.013209279624962246,0.0003206116908685274,77,Hunting0,6,,3,1,15,77,*,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.15867611985186672,-0.19271541652002191,0.0932205281139456,0.04085217781515056,113,Hunting0,7,,3,1,17,113,ns,*
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.2794824827496122,-0.3476240717568961,0.00582154873576974,0.0005199166030446416,96,Hunting0,8,,3,1,17,96,**,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.03954037184619104,-0.0325833297663777,0.7145433308286653,0.7631336119784723,88,Hunting0,9,,3,1,16,88,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.20572211492462603,-0.2228840628479646,0.07077239805457988,0.04982926273360871,78,Hunting0,10,,3,1,17,78,ns,*
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.11226002210251919,-0.13438480632600797,0.0015761542324477262,0.00015164426774842056,790,Hunting0,all,,3,10,162,790,**,***
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.12037113862844094,-0.1423532315534203,0.3003180732957909,0.2199362504957714,76,Hunting0,1,,3,1,18,76,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.3155521111345977,-0.3376252741151081,0.0019482112872609533,0.0008750720193210983,94,Hunting0,2,,3,1,17,94,**,***
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.21515996465981446,-0.21698250427511614,0.058519850248140534,0.05636545755932249,78,Hunting0,3,,3,1,14,78,ns,ns
